,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1619,0.0,0.0,0.0,0.0,63.0,2777.6166670000002,0.0,0.014086022,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,0
5287,3.0,30.25,0.0,0.0,21.0,327.2666667,0.017391304,0.02826087,68.85704348,0.0,May,2,2,1,3,Returning_Visitor,False,1
2060,0.0,0.0,0.0,0.0,2.0,44.0,0.0,0.05,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,0
12270,4.0,81.5,0.0,0.0,93.0,2773.010873,0.011827957,0.017573541,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,True,0
2219,6.0,89.0,3.0,12.0,75.0,5378.045851,0.02013261,0.0464397,4.3744012660000005,0.2,May,2,2,8,3,Returning_Visitor,False,1
9865,1.0,4.0,0.0,0.0,22.0,1749.0,0.0,0.015,0.0,0.0,Dec,2,2,3,10,Returning_Visitor,False,0
6038,6.0,91.2,1.0,69.6,29.0,1618.233333,0.0,0.01620753,9.231934863,0.0,Nov,2,2,1,6,Returning_Visitor,False,0
260,3.0,51.0,0.0,0.0,14.0,527.375,0.015555556000000002,0.033862434,0.0,0.0,Mar,7,1,6,1,Returning_Visitor,True,0
11544,0.0,0.0,0.0,0.0,13.0,342.9202381,0.0,0.011794872,0.0,0.0,Nov,3,2,3,2,New_Visitor,True,0
10231,0.0,0.0,0.0,0.0,7.0,88.0,0.085714286,0.14285714300000002,0.0,0.0,Nov,2,4,3,1,Returning_Visitor,False,0
9093,2.0,12.0,0.0,0.0,8.0,91.25,0.0,0.02,0.0,0.0,Dec,2,2,6,10,Returning_Visitor,False,0
3744,3.0,22.33333333,1.0,0.0,105.0,2900.638469,0.009433961999999999,0.021263103,0.0,0.0,May,2,2,8,4,Returning_Visitor,True,0
2026,0.0,0.0,0.0,0.0,4.0,22.0,0.05,0.1,0.0,0.0,Mar,2,4,6,3,Returning_Visitor,True,0
6988,0.0,0.0,0.0,0.0,27.0,925.2933332999999,0.014814815,0.030687831000000002,0.0,0.0,June,1,1,1,4,Returning_Visitor,False,0
4234,8.0,433.1,2.0,309.0,36.0,1523.416667,0.011742424,0.016427739,7.9755,0.0,May,2,2,1,2,Returning_Visitor,False,0
1917,1.0,51.0,2.0,117.2857143,15.0,969.102381,0.005882353000000001,0.008888889,0.0,0.0,Mar,3,3,1,2,Returning_Visitor,False,0
1828,0.0,0.0,0.0,0.0,17.0,806.6666667000001,0.0,0.027058824,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,False,0
9765,1.0,11.0,0.0,0.0,15.0,175.75,0.0,0.025,0.0,0.0,Nov,1,1,2,2,New_Visitor,False,0
6233,0.0,0.0,0.0,0.0,16.0,709.4,0.1125,0.145833333,0.0,0.0,Aug,2,2,9,1,Returning_Visitor,False,0
11505,0.0,0.0,0.0,0.0,40.0,3998.333333,0.002439024,0.041869919,0.0,0.0,Nov,4,2,4,1,Returning_Visitor,False,0
6283,0.0,0.0,0.0,0.0,10.0,421.6,0.0,0.011111111000000002,0.0,0.0,Nov,1,1,1,4,Returning_Visitor,False,0
4208,0.0,0.0,0.0,0.0,18.0,473.75,0.0375,0.046666667,0.0,0.6,May,3,2,6,3,Returning_Visitor,False,0
224,1.0,993.0,0.0,0.0,28.0,1529.30467,0.001481481,0.009150327,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,0
8915,3.0,50.5,0.0,0.0,2.0,37.5,0.0,0.04,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,0
10002,0.0,0.0,0.0,0.0,42.0,2872.125,0.0025,0.025777777999999998,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,True,0
9333,4.0,41.0,0.0,0.0,50.0,2428.35,0.020512821,0.041868132,9.442927064,0.0,Nov,2,5,3,3,Returning_Visitor,True,0
6469,3.0,23.0,0.0,0.0,3.0,1225.2,0.0,0.04,10.99901844,0.0,Sep,2,2,1,1,Returning_Visitor,True,1
11604,0.0,0.0,2.0,148.5,72.0,2271.553571,0.002702703,0.017905405,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,0
10954,7.0,122.0,3.0,40.0,111.0,3154.970833,0.0034482759999999997,0.014655172,2.613062787,0.0,Dec,2,2,1,1,Returning_Visitor,True,1
846,4.0,73.33333333,0.0,0.0,17.0,478.83333330000005,0.0,0.00877193,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,False,0
4289,0.0,0.0,0.0,0.0,6.0,117.5,0.0,0.066666667,0.0,0.0,May,2,2,1,1,Returning_Visitor,True,0
5560,0.0,0.0,0.0,0.0,33.0,889.3666667000001,0.0,0.003030303,8.424787355,0.0,Oct,2,2,3,2,Returning_Visitor,False,1
2551,0.0,0.0,0.0,0.0,7.0,50.5,0.057142857000000005,0.1,0.0,0.0,May,3,2,1,3,Returning_Visitor,True,0
11120,5.0,145.0,2.0,349.0,33.0,2161.1333329999998,0.012820513,0.044786325,16.58165201,0.0,Nov,2,2,7,1,Returning_Visitor,False,1
117,0.0,0.0,0.0,0.0,11.0,577.0,0.018181818,0.027272727000000004,0.0,0.2,Feb,2,2,3,1,Returning_Visitor,False,0
8837,0.0,0.0,0.0,0.0,11.0,335.0,0.036363636,0.060606060999999996,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,0
5966,4.0,103.8,0.0,0.0,14.0,314.29333330000003,0.0,0.013333333000000001,79.44353446,0.0,Jul,2,2,5,2,New_Visitor,False,1
8195,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2,2,8,1,Returning_Visitor,False,0
8659,1.0,126.5,1.0,0.0,52.0,1894.39384,0.005555556,0.016838538,0.0,0.0,Nov,3,2,3,11,Returning_Visitor,False,0
7489,0.0,0.0,0.0,0.0,12.0,460.2,0.061111110999999996,0.111111111,0.0,0.0,Jul,2,2,6,4,Returning_Visitor,False,0
5,0.0,0.0,0.0,0.0,19.0,154.2166667,0.015789473999999998,0.024561404,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,False,0
5342,0.0,0.0,0.0,0.0,5.0,156.0,0.06,0.1,0.0,0.0,May,1,1,1,4,Returning_Visitor,True,0
9111,0.0,0.0,0.0,0.0,48.0,3972.0,0.0,0.020991253999999997,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,0
10787,0.0,0.0,0.0,0.0,110.0,5244.471512,0.002201835,0.013960708,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,1
4324,0.0,0.0,0.0,0.0,22.0,502.0,0.0,0.016666667,0.0,0.4,May,2,2,1,2,Returning_Visitor,False,0
1063,3.0,43.5,0.0,0.0,30.0,2264.333333,0.0,0.010416667,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,0
2590,19.0,704.8699247999999,2.0,269.5,187.0,9487.639162000001,3.35e-05,0.014896228000000001,2.8739546810000003,0.0,May,2,2,1,2,Returning_Visitor,False,0
8434,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,True,0
9352,0.0,0.0,0.0,0.0,6.0,184.0,0.066666667,0.11666666699999999,0.0,0.0,Nov,2,10,4,3,Returning_Visitor,False,0
11062,1.0,23.0,1.0,284.0,78.0,2448.5360539999997,0.011898734,0.02841508,0.0,0.0,Dec,2,2,3,10,Returning_Visitor,False,0
3735,0.0,0.0,0.0,0.0,6.0,219.5,0.011111111000000002,0.07777777799999999,0.0,0.0,May,2,4,2,6,Returning_Visitor,False,0
10589,0.0,0.0,0.0,0.0,17.0,532.75,0.013333333000000001,0.046666667,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,True,0
3517,4.0,80.0,0.0,0.0,79.0,3855.2,0.012345678999999998,0.028765432,0.0,0.6,May,3,2,3,4,Returning_Visitor,False,0
6986,0.0,0.0,0.0,0.0,63.0,2593.808333,0.036507937000000004,0.066666667,0.0,0.0,Jul,3,2,8,20,Returning_Visitor,False,0
10755,0.0,0.0,0.0,0.0,20.0,333.3333333,0.01,0.04,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False,0
6767,3.0,42.2,0.0,0.0,18.0,721.8,0.01,0.02,0.0,0.0,Oct,3,2,1,1,Returning_Visitor,False,1
5622,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.022222222000000003,0.0,0.0,Aug,3,2,6,2,Returning_Visitor,True,1
1605,14.0,1130.502941,6.0,261.6333333,26.0,2559.8983329999996,0.015789473999999998,0.017422643,20.30438949,0.0,Mar,1,2,1,2,Returning_Visitor,False,0
1733,3.0,206.66666669999998,0.0,0.0,15.0,936.1666667000002,0.01875,0.09375,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,0
10516,0.0,0.0,1.0,0.0,82.0,2710.381731,0.0049382720000000005,0.021957672,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,1
10901,0.0,0.0,0.0,0.0,10.0,383.5,0.0,0.022222222000000003,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,0
11515,0.0,0.0,0.0,0.0,96.0,5947.97123,0.0125,0.028333333,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,1
9504,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Dec,3,2,3,6,Returning_Visitor,True,0
3812,12.0,402.5,0.0,0.0,38.0,1485.566667,0.006818182,0.015649351000000002,27.7134,0.0,May,3,2,1,7,Returning_Visitor,False,0
11869,8.0,233.25,2.0,9.0,38.0,2277.555556,0.0,0.004761905,0.0,0.0,Dec,2,4,1,2,New_Visitor,True,0
10554,1.0,13.0,1.0,10.0,18.0,445.0,0.0,0.0035087720000000003,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False,0
10167,2.0,36.5,0.0,0.0,47.0,1073.31002,0.0047872340000000005,0.029749907000000003,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,True,0
1761,8.0,377.51282050000003,3.0,265.0,60.0,2062.8909719999997,0.014009661999999999,0.026580162,1.70506715,0.0,Mar,1,1,4,2,Returning_Visitor,False,1
5401,11.0,771.9285714,2.0,214.16666669999998,39.0,1022.474026,0.000833333,0.012361111000000001,52.05165,0.0,May,3,2,1,2,Returning_Visitor,False,1
2739,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,0
11877,2.0,671.0,0.0,0.0,15.0,1106.0,0.0,0.04,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,0
2472,5.0,427.0,2.0,108.0,36.0,1564.1619050000002,0.018333333,0.024900794,0.0,0.0,May,3,3,1,2,Returning_Visitor,False,0
6738,0.0,0.0,0.0,0.0,53.0,1121.433333,0.007843137,0.019607843,24.57349606,0.0,Jul,2,4,9,1,Returning_Visitor,False,1
6891,11.0,92.10151515,0.0,0.0,69.0,2183.007024,0.008552632,0.032956586,0.0,0.0,Jul,2,2,5,6,Returning_Visitor,False,0
7943,0.0,0.0,0.0,0.0,8.0,117.8,0.15,0.15,0.0,0.0,June,1,1,3,3,Returning_Visitor,True,0
9685,0.0,0.0,0.0,0.0,7.0,444.0,0.0,0.028571429,59.75418351,0.0,Dec,1,1,2,8,New_Visitor,True,1
4206,6.0,523.3333333,3.0,37.0,34.0,581.2261905,0.023809524,0.030213239,0.0,0.0,May,2,2,2,1,Returning_Visitor,True,0
6371,8.0,315.845679,4.0,382.4,31.0,1314.1123460000001,0.014285714,0.013518007,37.53469014,0.0,Oct,1,1,1,4,Returning_Visitor,False,1
10350,5.0,613.5,0.0,0.0,470.0,14129.8808,0.0,0.00362107,13.38149414,0.0,Nov,4,2,9,2,Returning_Visitor,True,1
9361,3.0,35.0,0.0,0.0,7.0,117.08333329999999,0.0,0.04444444400000001,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
10348,7.0,91.0,0.0,0.0,23.0,297.125,0.0,0.012068966,0.0,0.0,Nov,2,2,6,2,New_Visitor,False,0
232,0.0,0.0,0.0,0.0,9.0,132.0,0.011111111000000002,0.033333333,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,True,0
8258,0.0,0.0,0.0,0.0,38.0,1517.416739,0.0,0.004122807,0.0,0.0,Nov,4,2,4,2,Returning_Visitor,False,0
7561,3.0,31.2,0.0,0.0,4.0,36.2,0.028571429,0.057142857000000005,0.0,0.0,June,2,2,3,2,Returning_Visitor,False,0
9795,0.0,0.0,0.0,0.0,9.0,591.25,0.0,0.022222222000000003,0.0,0.0,Dec,2,2,6,13,Returning_Visitor,False,0
6168,1.0,6.0,0.0,0.0,25.0,1177.5066669999999,0.008333333,0.0375,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,0
3596,4.0,738.0,0.0,0.0,21.0,664.3333332999999,0.0,0.015277778,0.0,0.0,May,2,2,1,2,Returning_Visitor,True,0
6288,8.0,89.9,3.0,20.0,84.0,1854.915556,0.004210526,0.012385965,3.1704264589999998,0.0,Jul,2,2,7,1,Returning_Visitor,False,0
4632,4.0,15.0,1.0,0.0,38.0,1155.0,0.004545455,0.020454545,5.903181817999999,0.0,May,2,2,5,2,Returning_Visitor,False,1
125,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Feb,1,1,3,3,Returning_Visitor,False,0
7641,0.0,0.0,0.0,0.0,51.0,1219.054286,0.0,0.012113703,9.063088034,0.0,Aug,2,2,2,1,Returning_Visitor,False,1
6229,14.0,293.6333333,3.0,11.5,182.0,3539.944615,0.010209424,0.033524992999999996,0.7020867609999999,0.0,Aug,2,5,1,1,Returning_Visitor,False,0
1296,0.0,0.0,0.0,0.0,17.0,945.0108696000001,0.006334841999999999,0.023889556,0.0,0.0,Mar,3,2,3,10,Returning_Visitor,False,0
1976,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.05,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,0
11687,1.0,4.0,0.0,0.0,47.0,2386.066667,0.0044444440000000005,0.030864198,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,0
11630,0.0,0.0,0.0,0.0,12.0,305.4,0.0,0.019444443999999998,0.0,0.0,Dec,3,2,1,11,Returning_Visitor,False,0
10267,0.0,0.0,0.0,0.0,10.0,851.1666667000002,0.0,0.022222222000000003,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,0
5750,4.0,175.8666667,0.0,0.0,2.0,5.0,0.0,0.04,0.0,0.0,Oct,1,1,3,2,New_Visitor,False,0
8152,0.0,0.0,0.0,0.0,5.0,187.5,0.0,0.04,0.0,0.0,Dec,2,5,8,2,Returning_Visitor,True,0
3086,1.0,0.0,0.0,0.0,20.0,816.5,0.05,0.093333333,0.0,0.8,May,3,2,3,13,Returning_Visitor,False,0
11431,2.0,33.5,0.0,0.0,23.0,833.6695513,0.009090909,0.012947658,29.38287135,0.0,Dec,2,2,1,2,Returning_Visitor,False,1
6882,9.0,275.74,1.0,64.4,16.0,273.70666669999997,0.0,0.0084,16.37978199,0.0,Oct,2,2,1,2,Returning_Visitor,False,0
11468,10.0,247.75,0.0,0.0,27.0,1182.416667,0.017741935,0.038556068,7.994904291,0.0,Dec,2,2,4,6,Returning_Visitor,False,1
7673,7.0,81.5,0.0,0.0,56.0,857.7355067,0.0,0.014259606999999999,0.0,0.0,June,3,2,1,4,Returning_Visitor,False,0
3345,0.0,0.0,3.0,341.3333333,59.0,2946.6,0.0032786890000000004,0.007962529,9.380377049,0.0,May,1,1,6,2,Returning_Visitor,True,1
8172,5.0,140.58333330000002,2.0,87.0,69.0,1918.9027219999998,0.0034246579999999997,0.021575342,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,0
11612,1.0,25.5,0.0,0.0,12.0,122.66666670000001,0.0,0.014285714,0.0,0.0,Nov,1,1,1,8,New_Visitor,True,0
5870,0.0,0.0,0.0,0.0,9.0,311.7,0.0,0.055555556,0.0,0.0,June,2,2,4,13,Returning_Visitor,False,0
6506,2.0,67.5,2.0,100.2,17.0,1770.8,0.026315789,0.035087718999999996,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,0
2797,0.0,0.0,0.0,0.0,10.0,3.0,0.14,0.16,0.0,0.8,May,2,5,2,3,Returning_Visitor,False,0
918,10.0,198.5,2.0,158.0,6.0,73.21428571,0.0,0.02,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,0
1646,8.0,227.5326923,3.0,292.6842105,66.0,3025.521713,0.015995116,0.025541275,7.3716826079999995,0.0,Mar,3,2,3,6,Returning_Visitor,False,1
5122,0.0,0.0,0.0,0.0,71.0,1799.8333329999998,0.016901408,0.047183099000000006,0.0,0.6,May,2,4,8,6,Returning_Visitor,False,0
5126,0.0,0.0,0.0,0.0,43.0,703.8333332999999,0.0,0.006976744,0.0,0.0,May,2,4,1,2,Returning_Visitor,False,0
4621,2.0,51.66666667,0.0,0.0,35.0,1977.05,0.005263158,0.014912281000000001,38.20357895,0.0,May,2,2,1,2,Returning_Visitor,False,0
6809,10.0,214.7833333,3.0,30.2,52.0,1968.942963,0.004166667,0.023015892000000003,17.75267237,0.0,June,3,3,3,2,Returning_Visitor,True,1
364,0.0,0.0,0.0,0.0,10.0,226.83333330000002,0.0,0.01,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,0
2125,3.0,62.0,0.0,0.0,13.0,392.92857139999995,0.0125,0.025,0.0,0.0,May,3,2,3,2,New_Visitor,False,0
8150,1.0,4.0,4.0,123.33333329999999,79.0,2387.139881,0.028733962999999998,0.046198341,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,0
8717,0.0,0.0,0.0,0.0,11.0,667.9166667000001,0.0,0.009090909,0.0,0.0,Dec,2,5,1,2,Returning_Visitor,False,1
55,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,Feb,2,4,1,3,Returning_Visitor,False,0
638,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.2,0.2,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,False,0
302,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,0
10958,0.0,0.0,1.0,0.0,13.0,268.75,0.007692308,0.038461537999999997,13.43133991,0.0,Dec,1,1,1,1,Returning_Visitor,False,0
5811,0.0,0.0,0.0,0.0,8.0,55.3,0.0,0.025,0.0,0.0,Jul,1,1,3,3,Returning_Visitor,False,0
1276,7.0,606.0,1.0,33.0,26.0,631.4583332999999,0.0,0.007142857,0.0,0.0,Mar,1,1,7,2,Returning_Visitor,False,0
10247,5.0,64.9,0.0,0.0,21.0,1922.15,0.0,0.009333333000000001,60.62885042,0.0,Nov,3,2,1,2,New_Visitor,False,1
4432,2.0,471.5,5.0,331.75,7.0,121.0,0.046153846,0.051282050999999995,0.0,0.4,May,3,2,1,13,Returning_Visitor,False,0
3644,3.0,120.66666670000001,0.0,0.0,8.0,261.6,0.0,0.01,0.0,0.0,May,2,7,1,2,New_Visitor,False,0
4143,2.0,46.33333333,0.0,0.0,11.0,177.40476189999998,0.016666667,0.038194444,0.0,0.0,May,3,2,5,4,Returning_Visitor,False,0
2878,5.0,196.66666669999998,0.0,0.0,94.0,2129.536752,0.003157895,0.004818713,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,0
6493,5.0,69.6,3.0,53.0,6.0,92.7,0.0,0.02,0.0,0.0,Jul,2,6,1,3,New_Visitor,True,0
10478,1.0,6.0,0.0,0.0,57.0,1836.775,0.0,0.004093567,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,0
10453,0.0,0.0,0.0,0.0,7.0,276.1666667,0.025,0.05,55.31956658,0.0,Nov,2,2,1,8,Returning_Visitor,False,0
5240,0.0,0.0,0.0,0.0,6.0,64.33333333,0.0,0.006666666999999999,0.0,0.8,May,2,2,1,1,Returning_Visitor,False,0
11595,0.0,0.0,0.0,0.0,15.0,1677.1785710000001,0.026666667,0.06044444400000001,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,True,0
10488,0.0,0.0,0.0,0.0,57.0,2167.1269239999997,0.008181818,0.017137357,12.360043,0.0,Nov,3,2,3,1,Returning_Visitor,True,1
6937,4.0,104.2,0.0,0.0,19.0,456.9,0.0,0.0125,0.0,0.0,Aug,2,2,8,6,New_Visitor,True,0
7240,13.0,407.57,0.0,0.0,146.0,2650.780526,0.0,0.011184211000000001,0.0,0.0,Oct,4,1,1,2,Returning_Visitor,True,0
9945,0.0,0.0,0.0,0.0,68.0,2614.209722,0.0,0.006942149,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,True,0
10160,4.0,302.0,0.0,0.0,29.0,675.375,0.0,0.001333333,0.0,0.0,Dec,2,2,1,6,Returning_Visitor,True,0
2593,0.0,0.0,0.0,0.0,4.0,259.0,0.1,0.15,0.0,0.6,May,2,4,3,1,Returning_Visitor,False,0
11309,0.0,0.0,0.0,0.0,47.0,1093.833333,0.0044444440000000005,0.018518519,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,0
2393,0.0,0.0,0.0,0.0,9.0,0.0,0.2,0.2,0.0,0.8,May,2,2,4,13,Returning_Visitor,False,0
523,1.0,3.0,0.0,0.0,3.0,236.0,0.0,0.025,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,True,0
6376,0.0,0.0,0.0,0.0,37.0,1530.0066669999999,0.0,0.005555556,0.0,0.0,Oct,2,2,2,2,Returning_Visitor,True,0
6981,2.0,337.6,0.0,0.0,2.0,8.0,0.0,0.04,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,1
6677,0.0,0.0,0.0,0.0,54.0,3371.05,0.003773585,0.022012578999999997,0.0,0.0,Jul,2,4,1,3,Returning_Visitor,False,0
3900,0.0,0.0,0.0,0.0,6.0,180.16666669999998,0.0,0.016666667,0.0,0.0,May,1,1,7,2,Returning_Visitor,True,0
11880,0.0,0.0,0.0,0.0,9.0,1352.0,0.022222222000000003,0.04444444400000001,0.0,0.0,Nov,4,1,7,2,Returning_Visitor,False,0
5585,1.0,2.0,6.0,657.8333332999999,140.0,3252.200476,0.005479451999999999,0.024292237,0.0,0.0,Jul,2,2,4,1,Returning_Visitor,False,0
11539,0.0,0.0,0.0,0.0,7.0,56.625,0.028571429,0.066666667,0.0,0.0,Dec,3,2,1,20,Returning_Visitor,False,0
7956,3.0,117.85,0.0,0.0,9.0,492.9,0.0,0.028571429,29.4620883,0.0,Aug,4,1,1,1,Returning_Visitor,False,0
7570,4.0,49.2,0.0,0.0,3.0,22.0,0.0,0.025,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,1
11314,8.0,264.80952379999997,0.0,0.0,35.0,1039.8874460000002,0.009756098000000001,0.035656214,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,0
6777,7.0,76.15,0.0,0.0,67.0,1553.696667,0.008571429,0.019047619,0.68291229,0.0,June,2,2,2,13,Returning_Visitor,False,0
10161,1.0,0.0,0.0,0.0,56.0,2627.756494,0.021052632,0.025044662999999998,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,1
671,0.0,0.0,0.0,0.0,2.0,56.0,0.0,0.1,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,0
4188,0.0,0.0,0.0,0.0,7.0,34.0,0.11428571400000001,0.14285714300000002,0.0,0.8,May,2,6,6,13,Returning_Visitor,False,0
666,0.0,0.0,0.0,0.0,17.0,933.4166667000002,0.031932773,0.043075335,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,0
3266,4.0,61.0,0.0,0.0,117.0,1569.866667,0.0034188029999999998,0.011870845,49.95438177,0.0,May,2,2,1,3,Returning_Visitor,False,0
1887,0.0,0.0,0.0,0.0,23.0,760.25,0.0,0.009090909,0.0,0.0,Mar,2,2,7,2,New_Visitor,False,0
8472,0.0,0.0,0.0,0.0,81.0,3197.755638,0.01,0.021511082999999997,0.0,0.0,Nov,3,2,4,10,Returning_Visitor,True,0
9911,7.0,66.0,0.0,0.0,6.0,146.5,0.0,0.018181818,0.0,0.0,Nov,2,4,1,2,New_Visitor,False,0
11139,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,0
9091,3.0,44.0,0.0,0.0,15.0,310.25,0.0125,0.0125,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,True,0
7687,1.0,23.31428571,0.0,0.0,15.0,124.91428570000001,0.0,0.016369048,4.90908873,0.0,Jul,2,2,3,2,Returning_Visitor,False,0
6031,3.0,39.0,0.0,0.0,10.0,176.8,0.0,0.0375,0.0,0.0,June,3,2,5,4,Returning_Visitor,False,0
6090,5.0,78.63333333,0.0,0.0,7.0,176.83333330000002,0.0,0.023076923,0.0,0.0,Jul,2,4,1,5,New_Visitor,False,0
6238,6.0,322.35,0.0,0.0,33.0,1845.394615,0.0,0.009714285999999999,39.42556512,0.0,Jul,2,2,1,1,Returning_Visitor,False,1
7350,4.0,822.7666667000001,0.0,0.0,17.0,1229.466667,0.0,0.041269841,0.0,0.0,June,2,2,1,16,Returning_Visitor,False,1
7830,8.0,259.28364780000004,2.0,12.0,53.0,1854.242845,0.00043289999999999995,0.015548371,22.22165124,0.0,Nov,3,2,9,6,Returning_Visitor,False,0
760,6.0,262.25,3.0,298.0,49.0,2302.0212420000003,0.00030864200000000003,0.026591844,43.3616369,0.0,Mar,1,1,1,2,Returning_Visitor,False,1
6254,1.0,0.0,0.0,0.0,10.0,645.2,0.03,0.05,0.0,0.0,Jul,3,2,4,1,Returning_Visitor,False,0
1906,1.0,28.0,0.0,0.0,8.0,290.0,0.0,0.01,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,0
3818,0.0,0.0,0.0,0.0,5.0,108.0,0.0,0.04,0.0,0.0,May,2,2,3,2,Returning_Visitor,True,0
6269,1.0,39.2,0.0,0.0,26.0,1210.917778,0.014814815,0.014814815,2.4800246440000002,0.0,Nov,4,2,1,1,Returning_Visitor,False,1
4300,0.0,0.0,1.0,0.0,11.0,488.0,0.0,0.018181818,0.0,0.0,May,2,2,6,3,New_Visitor,False,0
5569,11.0,455.0666666999999,3.0,306.1,41.0,5194.857143,0.0017543860000000001,0.013972431,22.65941331,0.0,Oct,2,4,1,20,Returning_Visitor,False,0
7941,3.0,127.1,0.0,0.0,36.0,2590.8,0.0,0.026315789,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,0
10785,0.0,0.0,0.0,0.0,3.0,13.25,0.066666667,0.133333333,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,0
4164,0.0,0.0,0.0,0.0,7.0,70.0,0.0,0.028571429,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,0
11223,0.0,0.0,0.0,0.0,15.0,755.25,0.026666667,0.033333333,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,True,0
5971,12.0,381.5,1.0,22.2,154.0,7835.874629000001,0.012549679,0.022587818,0.0,0.0,Aug,3,2,1,2,Returning_Visitor,True,0
3579,0.0,0.0,0.0,0.0,9.0,127.5,0.0,0.022222222000000003,0.0,0.0,May,2,7,2,11,Returning_Visitor,False,0
2832,0.0,0.0,0.0,0.0,8.0,245.0,0.1,0.120833333,0.0,0.0,May,2,4,3,1,Returning_Visitor,False,0
5449,5.0,69.5,4.0,116.0,84.0,2839.75,0.0,0.006593407,6.281494505,0.0,May,2,4,9,2,New_Visitor,False,0
3472,1.0,10.0,0.0,0.0,16.0,120.0,0.053333333,0.08,0.0,0.0,May,2,2,6,4,Returning_Visitor,False,0
6327,0.0,0.0,0.0,0.0,14.0,1049.05,0.0,0.016666667,0.0,0.0,Nov,3,2,1,20,Returning_Visitor,False,0
